,CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,LastPurchase,FirstPurchase,cluster
19,12370,4,277.2,1587.07,885.4849999999999,3541.9399999999996,14.485282077053817,27.40390859246628,24.15060672964534,22.253341389182204,11.706861211652372,51,360,4
20,12371,2,360.0,1527.96,943.98,1887.96,2.675904150511663,13.522532257039344,27.17960126273862,28.912159155914317,27.709803173796054,44,59,4
21,12372,3,383.12,515.7,432.68,1298.04,11.112138300822778,46.57021355274106,19.80678561523528,8.528242581122308,13.98261995007858,71,296,3
22,12373,1,364.6,364.6,364.6,364.6,13.98793198025233,23.53263850795392,46.65386725178278,4.85463521667581,10.970927043335161,311,311,2
23,12374,1,742.9300000000001,742.9300000000001,742.9300000000001,742.9300000000001,10.628188389215671,25.23387129339238,22.088218270900356,10.956617716339359,31.093104330152233,25,25,0
24,12375,2,225.12,230.3,227.71,455.42,5.599227087084449,0.0,58.91704360809802,10.93496113477669,24.54876817004084,10,98,2
25,12377,2,626.6,1001.52,814.06,1628.12,12.279193179863892,27.65766651106798,19.40274672628553,29.09490700931136,11.565486573471244,315,354,0
26,12378,1,4008.62,4008.62,4008.62,4008.62,15.080002594409049,29.98687827731239,22.23109199674701,15.704905927725754,16.997121203805797,129,129,8
27,12379,2,392.40000000000003,457.89,425.145,850.29,9.749614837290808,32.46539415963965,28.10100083500923,11.901821731409285,17.782168436651023,81,170,4
28,12380,4,446.61,1040.39,680.1400000000001,2720.5600000000004,4.716675978475019,19.249713294321758,33.933087305554736,18.39216925927015,23.70835416237833,21,185,4
29,12381,5,4.5,1227.3899999999999,360.792,1803.9599999999998,9.613295195015413,19.41839065167742,20.897913479234575,13.769706645380165,36.30069402869244,4,119,4
30,12383,5,99.45,639.91,367.86199999999997,1839.31,25.780319793835734,29.20008046495696,8.106300732339847,11.490722064252356,25.4225769446151,184,352,4
31,12384,2,273.58000000000004,292.58,283.08000000000004,566.1600000000001,0.8796100042390842,7.1534548537515885,16.58188497951109,13.618058499364135,61.766991663134085,28,121,10
32,12386,2,143.0,258.9,200.95,401.9,27.668574272207014,43.44364269718836,4.4040806170689235,0.0,24.483702413535706,337,366,3
33,12388,6,124.05000000000001,902.09,463.4433333333333,2780.66,14.406651658239412,18.621478354059825,25.55328591053923,28.261635726769907,13.156948350391634,15,326,4
34,12390,1,549.84,549.84,549.84,549.84,21.104321257092973,19.31470973374072,11.021388040157138,23.370435035646732,25.189145933362433,79,79,4
35,12391,1,439.66,439.66,439.66,439.66,9.79393167447573,33.196106081972424,24.518946458627124,23.666014647682303,8.825001137242413,21,21,4
36,12393,4,177.00000000000003,521.5,395.65,1582.6,2.957159105269809,49.43131555667888,18.25477063060786,28.418425375963608,0.9383293314798434,72,332,3
37,12394,2,381.08,891.4,636.24,1272.48,18.68477304161951,39.271344146862816,1.3909845341380613,24.000377216144848,16.652521061234754,63,217,4
38,12395,12,149.97,346.68,249.85666666666665,2998.2799999999997,27.078858545566124,17.586749736515603,18.513280947743375,15.192043438237924,21.62906733193698,19,371,4
39,12397,2,1195.09,1214.81,1204.9499999999998,2409.8999999999996,11.519150172206318,26.453379808290805,12.963193493505957,19.596248807004446,29.468027718992495,35,135,0
40,12398,1,1635.6599999999999,1635.6599999999999,1635.6599999999999,1635.6599999999999,26.1570252986562,33.917806879180276,11.141679811207709,8.981084088380227,19.802403922575596,45,45,0
41,12399,4,130.08,480.90000000000003,277.1625,1108.65,45.95138231182068,36.476796103368955,6.7884363865963095,4.018400757678258,6.764984440535786,119,261,1
42,12401,1,84.3,84.3,84.3,84.3,0.0,0.0,0.0,17.793594306049823,82.20640569395017,303,303,10
43,12402,1,225.6,225.6,225.6,225.6,0.0,28.590425531914892,58.11170212765958,0.0,13.297872340425531,323,323,2
44,12403,1,409.7,409.7,409.7,409.7,0.0,0.0,0.0,95.60654137173542,4.393458628264584,49,49,9
45,12405,1,1710.39,1710.39,1710.39,1710.39,12.495395786925787,9.118388203859936,20.732698390425575,17.873116657604406,39.780400961184284,148,148,0
46,12406,2,1486.7,1794.05,1640.375,3280.75,10.884096624247503,26.07970738398232,24.032919301988876,33.42071172750134,5.582564962279966,22,183,0
47,12407,5,192.34,719.06,341.62399999999997,1708.12,22.470318244619815,34.26398613680538,9.722970283118283,8.04393133971852,25.498793995738005,49,264,4
48,12408,5,56.900000000000006,751.49,568.54,2842.7,9.150455552819503,24.29732296760122,30.861153129067436,20.09181412037852,15.599254230133324,32,260,4
49,12409,2,4860.64,6196.29,5528.465,11056.93,9.711375580744383,21.17169955855739,17.54212064289093,26.121084243094607,25.453719974712683,78,182,8
50,12410,2,68.0,613.0799999999999,340.53999999999996,681.0799999999999,1.4800023492100782,28.102425559405646,5.197627297821109,4.933341164033594,60.28660362952958,308,308,10
51,12412,3,336.14,514.5,408.96000000000004,1226.88,16.285211267605632,28.185315597287424,23.097613458528947,24.130314293166403,8.301545383411579,74,169,4
52,12413,3,84.65,415.3,231.38333333333335,694.1500000000001,13.023121803644743,5.704818843189511,34.94201541453576,12.879060721746018,33.45098321688395,66,337,4
53,12414,3,153.76,242.8,187.47,562.41,12.012588680855604,27.84445511281805,8.961433829412707,21.123379740758523,30.05814263615512,217,310,4
54,12415,19,61.199999999999996,22775.93,6507.272631578947,123638.18,11.748571517309621,26.9017386053402,17.562228754904027,26.557492192136774,17.22996893030939,24,337,6
55,12417,9,259.39,562.69,397.64444444444445,3578.8,11.235050855035206,13.562087850676205,9.539789873700682,22.36084721135576,43.30222420923214,3,357,10
56,12418,1,668.58,668.58,668.58,668.58,16.988243740464863,9.692183433545724,4.494600496574829,23.377905411469083,45.44706691794549,112,112,10
57,12420,1,600.39,600.39,600.39,600.39,8.414530555139159,17.771781675244426,8.664368160695549,33.52820666566732,31.621112943253554,63,63,4
58,12421,4,157.45,239.35,201.76,807.04,14.269429024583664,25.61087430610627,18.02141157811261,8.642694290245837,33.455590800951626,15,319,4
59,12422,3,147.7,417.36,267.8533333333333,803.56,7.105878839165712,30.129672955348695,35.82806511025935,7.242769674946489,19.693613420279757,95,324,4
60,12423,8,84.92,347.35,231.13875000000002,1849.1100000000001,22.058179340331293,23.72600872852345,31.272341829312477,4.4724218678174905,18.47104823401528,0,353,4
61,12424,2,294.64000000000004,1466.3200000000002,880.4800000000001,1760.9600000000003,1.1312011630019987,20.38887879338542,40.05769580228966,36.39492095220788,2.027303289115028,162,162,4
62,12425,1,777.2,777.2,777.2,777.2,9.69377251672671,53.13432835820895,18.965517241379317,12.738033968090582,5.468347915594441,78,78,3
63,12426,1,582.73,582.73,582.73,582.73,2.1793969763012027,37.54397405316355,22.137181885264194,9.112281845794794,29.02716523947626,194,194,4
64,12427,3,179.24,282.58,236.12333333333333,708.37,0.0,27.866792777785616,20.66293038948572,7.954882335502635,43.515394497226026,21,371,10
65,12428,9,373.72,2462.42,875.2444444444445,7877.200000000001,11.260219367287867,12.754405118570048,15.85195247042096,19.90275732493779,40.23066571878332,25,283,5
66,12429,4,437.98,1281.5,937.6,3750.4,5.362627986348123,11.380119453924912,19.346736348122867,39.425127986348116,24.48538822525597,9,365,9
67,12430,1,256.4,256.4,256.4,256.4,16.146645865834632,12.636505460218409,9.828393135725431,27.14508580343214,34.24336973478939,43,43,4
68,12431,15,89.80000000000001,640.1,423.25933333333336,6348.89,4.782568291465122,29.146039701428116,22.91581678057109,16.616290406669513,26.53928481986615,35,373,5
69,12432,5,64.6,2862.06,1011.8639999999999,5059.32,9.416285192476458,14.270692504130992,10.709344338764893,12.093522449657268,53.51015551497039,42,172,10
70,12433,7,19.799999999999997,2843.29,1910.8385714285716,13375.87,19.08586133088913,31.00837552996552,19.09827173858598,21.39389811653373,9.413593284025637,0,373,0
71,12434,2,273.05,519.89,396.47,792.94,17.655812545715943,16.054178121925997,7.0673695361565825,19.824955229903903,39.39768456629757,84,260,4
72,12435,2,3850.9,3978.9900000000002,3914.945,7829.89,0.0,9.428484946787247,15.330994432871984,8.218506262540085,67.02201435780069,79,267,8
73,12436,1,509.01,509.01,509.01,509.01,12.966346437201626,0.0,21.897408695310506,30.146755466493786,34.98948940099409,99,99,4
74,12437,18,65.1,736.55,272.03666666666663,4896.66,20.15251212050663,26.527469744683113,13.988106178497182,5.064676738838311,34.26723521747477,1,331,5
75,12438,2,890.0699999999999,2016.78,1453.425,2906.85,7.540120749264669,21.027572802174177,11.816227187505376,15.902093331269244,43.71398592978654,14,140,0
76,12441,1,173.55,173.55,173.55,173.55,18.150388936905788,8.64304235090752,40.795159896283494,22.039757994814174,10.371650821089021,366,366,4
77,12442,1,172.06,172.06,172.06,172.06,35.603859118912005,27.548529582703708,20.57421829594328,0.0,16.273393002441008,3,3,1
78,12444,5,562.54,1870.2,1001.092,5005.46,1.1267695676321456,13.273904895853727,9.871020845237002,16.34315327662193,59.38515141465519,21,171,10
79,12445,1,133.4,133.4,133.4,133.4,0.0,35.53223388305847,22.488755622188904,0.0,41.97901049475262,22,22,4
80,12446,1,1002.3100000000001,1002.3100000000001,1002.3100000000001,1002.3100000000001,2.029312288613303,19.57877303429079,20.266185112390374,29.761251509014176,28.36447805569135,57,57,0
81,12447,1,476.49,476.49,476.49,476.49,1.4271023526202018,36.31555751432349,28.458099855191083,13.505005351633823,20.2942349262314,243,243,4
82,12448,1,449.45,449.45,449.45,449.45,8.27678273445322,38.58048726220936,13.015908332406276,3.304038268995439,36.8227834019357,44,44,4
83,12449,4,777.95,1342.71,1016.8225,4067.29,4.966943591433116,21.414258634127393,18.263757932185808,21.90647826931446,33.448561572939234,22,187,0
84,12450,2,96.0,101.88,98.94,197.88,10.18799272286234,56.85263796240145,32.9593693147362,0.0,0.0,156,173,3
85,12451,5,262.5,2817.5099999999998,1786.7040000000002,8933.52,19.568770204801687,33.53862755106609,21.46029784452265,11.928668654684827,13.503635744924733,10,324,0
86,12452,2,80.0,348.57,214.285,428.57,5.562685208950697,28.000093333644443,17.68205894019647,11.24670415568052,37.50845836152787,16,16,4
87,12453,1,707.09,707.09,707.09,707.09,13.237353095079833,42.96482767398774,15.604802783238341,19.32568697054123,8.867329477152838,134,134,0
88,12455,6,15.0,1683.9,411.1433333333334,2466.86,39.57095254696254,27.387042637198704,12.88682778917328,10.641057863032357,9.51411916363312,73,296,1
89,12456,3,915.64,1298.08,1051.2966666666666,3153.89,12.174806350253181,27.124281442916526,11.637691866235034,8.879510699485397,40.183709641109864,44,254,0
90,12457,6,40.0,728.83,319.63,1917.78,3.3288489816350157,26.340351865177443,12.94152613959891,16.897141486510446,40.492131527078186,81,239,4
91,12458,2,441.92,505.48,473.70000000000005,947.4000000000001,9.056364787840403,46.358454718176056,12.001266624445853,10.312434029976778,22.2714798395609,71,284,3
92,12461,2,200.0,626.88,413.44,826.88,4.092492260061919,19.124903250773993,4.281153250773995,17.59626547987616,54.90518575851393,94,154,10
93,12462,2,382.7,741.31,562.005,1124.01,10.099554274428163,28.09227675910357,7.600466188023239,11.027481961904252,43.180220816540775,18,303,10
94,12463,4,291.98,339.19,320.895,1283.58,13.141370230137586,39.73496003365587,22.38426899764721,10.762866358154538,13.976534380404807,53,241,4
95,12464,8,34.0,281.9,151.50625,1212.05,0.0,0.0,6.311620807722454,0.0,93.68837919227755,10,309,10
96,12465,2,292.95,440.94,366.945,733.89,27.85703579555519,19.06961533744839,22.115030862935864,18.36787529466269,12.590442709397868,17,169,4
97,12468,2,220.59,503.45000000000005,362.02000000000004,724.0400000000001,12.2838517208994,28.009502237445442,28.244295895254407,11.62228606154356,19.84006408485719,187,316,4
98,12471,30,29.700000000000003,2238.5099999999998,633.7206666666666,19011.62,11.445316075116168,18.774044505413006,13.258891141312523,16.305817179177787,40.21593109898052,2,364,5
99,12472,7,268.08,1631.3,909.0257142857142,6363.179999999999,15.973931273357033,36.648028187164286,20.356959884837458,10.549756568256754,16.47132408638448,32,369,4
100,12473,4,464.52,1697.98,815.4475,3261.79,21.47685779893862,31.30826938582803,14.529752068649424,4.436214471195264,28.248906275388663,29,191,4
101,12474,18,7.800000000000001,776.3199999999999,397.9322222222222,7162.78,17.671351067602245,33.408536908853826,24.192282884578336,10.815633036335056,13.912196102630544,17,329,5
102,12475,1,723.38,723.38,723.38,723.38,17.042218474384143,28.698609306312033,8.557051618789572,20.922613287622,24.779507312892257,53,53,0
103,12476,11,12.45,1651.71,597.8045454545455,6575.85,4.650805599276139,20.78119178509242,15.252172722917951,13.806123923143016,45.50970596957046,15,361,5
104,12477,6,1059.24,4169.58,2187.96,13127.76,1.9380305550985089,8.003117058812775,15.179131854939456,32.97653217304399,41.90318835810526,22,301,0
105,12478,1,680.99,680.99,680.99,680.99,5.956034596690113,14.4495513884198,11.12791670949647,32.254511813683024,36.2119854917106,3,3,0
106,12479,1,482.3,482.3,482.3,482.3,29.226622434169602,26.58096620360771,9.93987144930541,13.342318059299194,20.910221853618076,11,11,4
107,12480,4,557.6800000000001,1136.6799999999998,820.4075,3281.63,10.158366421564894,32.54602133695755,18.517626911016784,18.693454167593544,20.084531162867233,28,336,4
108,12481,10,134.82,1307.76,557.436,5574.360000000001,13.611607431166984,33.476847566357385,11.853019898248409,13.870650621775413,27.187874482451797,22,365,4
109,12483,8,8.5,507.56,291.95375,2335.63,7.99356062390019,15.714817843579674,32.93072961042631,20.865890573421304,22.49500134867252,17,339,4
110,12484,6,140.0,1241.99,746.8116666666666,4480.87,11.606674596674305,23.256421186064312,14.317532086402865,20.786141976892882,30.033230153965633,32,336,4
111,12488,3,214.06,553.39,432.8866666666667,1298.66,4.446121386660096,21.198774121017046,30.413657154297507,15.596845979702154,28.344601358323196,9,75,4
112,12489,1,334.93,334.93,334.93,334.93,3.0095840921983696,8.867524557370194,25.975576986235932,19.302540829427045,42.84477353476846,336,336,10
113,12490,10,331.5,1035.82,541.793,5417.93,12.140060871956633,25.08153482972279,38.73693458571816,10.680278261254758,13.361191451347654,5,329,4
114,12491,1,460.40000000000003,460.40000000000003,460.40000000000003,460.40000000000003,21.35099913119027,17.158992180712424,17.658557775847093,20.87315377932233,22.95829713292789,38,38,4
115,12492,2,126.39000000000001,136.82,131.60500000000002,263.21000000000004,24.03404125983055,20.28798297937008,17.666502032597542,24.334181831997263,13.677291896204549,63,105,4
116,12493,2,201.24,215.55,208.395,416.79,7.1690779529259325,45.20262002447276,24.499148252117372,7.1258907363420425,16.00326303414189,165,197,3
117,12494,7,4.949999999999999,403.09000000000003,163.47142857142856,1144.3,15.922397972559644,17.167700777768065,33.317311893734164,11.072271257537361,22.520318098400768,15,365,4
118,12497,1,1043.1,1043.1,1043.1,1043.1,33.160770779407535,41.184929536957156,17.026171987345418,0.0,8.628127696289905,81,81,0
119,12498,3,30.450000000000003,247.25,134.56666666666666,403.7,8.843200396333913,20.435967302452315,25.712162496903645,22.789199900916522,22.21946990339361,21,57,4
120,12500,11,3.0,1075.0,382.38818181818186,4206.27,0.21967206099465794,63.17426128137279,1.7735428301083853,11.26889144063505,23.563632386889097,23,333,3
121,12501,1,2089.68,2089.68,2089.68,2089.68,24.702346770797448,24.414264384977606,16.033555376899812,15.074078327782244,19.7757551395429,336,336,0
122,12502,5,522.6,1092.35,744.774,3723.87,3.6413730876749186,7.959461527926592,9.552427984865208,14.067354660608455,64.77938273892484,95,309,10
123,12504,2,32.65,114.0,73.325,146.65,0.0,40.913740197749746,0.0,0.0,59.08625980225026,18,30,10
124,12506,1,73.5,73.5,73.5,73.5,3.4693877551020407,10.272108843537413,22.38095238095238,26.05442176870748,37.823129251700685,232,232,4
125,12507,3,46.75,811.9,421.18666666666667,1263.56,24.711133622463517,33.80290607489948,9.61568900566653,9.908512456867898,21.96175884010257,134,298,4
126,12508,2,123.08,274.8,198.94,397.88,20.981200361918166,29.863275359404845,18.769478234643614,30.386046044033378,0.0,26,29,4
127,12509,1,176.5,176.5,176.5,176.5,14.44759206798867,0.0,0.0,56.09065155807366,29.461756373937675,284,284,9
128,12510,2,301.52,681.05,491.28499999999997,982.5699999999999,4.671422901167347,23.743855399615292,5.404195120958304,25.97982840917187,40.20069816908719,142,325,4
129,12512,2,15.7,116.48,66.09,132.18,30.587078226660612,15.09305492510213,10.856407928582238,32.94749583900741,10.515963080647602,66,66,4
130,12513,1,586.79,586.79,586.79,586.79,25.65483392695854,42.48538659486358,12.304231496787608,3.8344211728216226,15.721126808568652,112,112,3
131,12514,1,1017.68,1017.68,1017.68,1017.68,10.02279694992532,32.44438330319944,11.054555459476456,8.47024604983885,38.008018237559945,267,267,0
132,12515,1,383.7,383.7,383.7,383.7,9.225957779515248,16.614542611415168,4.612978889757624,9.968725566849102,59.57779515246286,353,353,10
133,12516,2,583.2,728.86,656.03,1312.06,27.427099370455622,1.1432404005914365,61.826440863984885,0.0,9.603219364968066,77,180,2
134,12517,5,54.0,771.75,488.73,2443.65,11.099380025781107,32.86027049700244,26.831993125038366,13.4511898185092,15.757166533668897,28,190,4
135,12518,5,324.83,524.9,411.378,2056.89,16.200185717272195,27.28585388620685,27.312107113165997,13.564167262225983,15.637686021128985,0,110,4
136,12519,1,330.84,330.84,330.84,330.84,11.788175553137469,31.79784790230927,29.815016322089228,0.0,26.598960222464036,63,63,4
137,12520,5,246.54,935.67,516.5020000000001,2582.51,13.441961502569205,30.869193149300482,14.829371425473667,15.039631985936165,26.313547672613076,79,273,4
138,12521,1,599.68,599.68,599.68,599.68,6.226654215581644,32.734124866595515,33.074306296691574,11.180963180362863,16.783951440768412,142,142,4
139,12522,2,89.4,103.32,96.36,192.72,2.0755500207555,37.86841012868409,18.181818181818183,23.194271481942717,18.679950186799502,39,51,4
140,12523,11,102.95,243.22,158.68818181818182,1745.57,10.623463968789565,18.393991647427487,19.240133595329894,24.871531935127212,26.87087885332585,19,331,4
141,12524,8,289.1,1094.33,560.7149999999999,4485.719999999999,15.402655538018426,32.2249271020037,28.014008899351722,4.059548968727429,20.29885949189874,9,333,4
142,12526,3,277.08,520.3,438.8866666666666,1316.6599999999999,6.6501602539759705,32.148010876004435,28.896602008111437,12.782343201737733,19.522883660170436,0,94,4
143,12527,3,63.790000000000006,152.4,116.23666666666668,348.71000000000004,21.65696423962605,15.829772590404634,43.34260560351008,4.258552952309942,14.91210461414929,81,325,2
144,12528,6,229.0,493.53000000000003,320.38,1922.28,6.196807957217471,25.155544457623236,7.366252575067109,12.08720893938448,49.1941860707077,9,312,10
145,12530,4,378.0,440.63,405.9075,1623.63,13.494453785653135,10.328707895271705,38.55435043698379,13.863996107487544,23.75849177460382,59,336,4
146,12531,1,125.22,125.22,125.22,125.22,0.6788053026673055,23.997763935473564,31.520523877974764,19.88500239578342,23.91790448810094,14,14,4
147,12532,1,349.83000000000004,349.83000000000004,349.83000000000004,349.83000000000004,5.591287196638366,9.947688877454762,43.08378355201098,26.369951119114997,15.007289254780892,30,30,4
148,12534,1,1089.18,1089.18,1089.18,1089.18,11.963128224903139,46.77647404469417,6.408490791237444,8.152922381975431,26.698984557189814,130,130,0
149,12535,2,344.9,371.45,358.17499999999995,716.3499999999999,5.695539889718713,9.576324422419209,8.54330983457807,48.55866545682977,27.626160396454246,91,186,9
150,12536,2,4151.26,4161.06,4156.16,8312.32,6.450425392670156,16.260201724668924,10.264041807822606,9.686224784416385,57.339106290421924,43,59,8
151,12538,1,363.95,363.95,363.95,363.95,6.924028025827724,30.581123780739112,3.4620140129138623,30.127764802857538,28.905069377661768,29,29,4
152,12539,4,1050.66,1715.85,1392.0875,5568.35,4.993220612928425,25.71821096015875,19.229753876821682,19.178032990023976,30.88078156006716,22,333,0
153,12540,17,277.48,1380.11,783.634705882353,13321.79,9.883656775853696,28.27893248579958,14.500904157774594,12.549139417450657,34.78736716312147,19,361,5
154,12541,3,223.74,445.03999999999996,327.06,981.18,26.61693063454208,30.375670111498398,9.955359872806214,6.053935057787562,26.99810432336574,29,280,4
155,12544,1,355.7,355.7,355.7,355.7,0.0,28.597132414956423,28.895136350857463,17.824008996345235,24.683722237840875,36,36,4
156,12545,2,372.24,628.15,500.195,1000.39,7.820949829566469,51.624866302142166,1.7693099691120466,8.951508911524506,29.83336498765482,75,259,3
157,12546,2,401.3,740.2,570.75,1141.5,12.212001752080594,18.756022777047743,32.010512483574246,21.217696014016642,15.803766973280773,46,77,4
158,12547,2,48.4,159.4,103.9,207.8,29.451395572666023,28.873917228103945,14.725697786333011,0.0,26.948989412897017,197,280,4
159,12548,1,95.19999999999999,95.19999999999999,95.19999999999999,95.19999999999999,0.0,70.58823529411764,0.0,0.0,29.411764705882355,166,166,3
160,12550,1,964.83,964.83,964.83,964.83,11.63728325197185,31.663609133215175,12.152399904646414,13.157758361576652,31.388949348589907,79,79,0
161,12551,1,168.0,168.0,168.0,168.0,0.0,53.57142857142857,46.42857142857143,0.0,0.0,357,357,3
162,12552,2,120.0,317.82,218.91,437.82,2.3982458544607375,6.651135169704444,0.0,19.939701247087843,71.01091772874697,38,39,10
163,12553,10,6.3,664.01,365.225,3652.25,9.617085358340749,23.624614963378736,34.09350400438086,14.782668218221643,17.882127455678006,8,329,4
164,12556,2,290.81,308.75,299.78,599.56,13.621655880979382,29.016278604309825,20.118086596837685,14.051971445726869,23.192007472146244,50,151,4
165,12557,5,620.0,4146.34,2398.192,11990.960000000001,0.6805126528651584,21.284701141526615,0.0,78.03478620560823,0.0,16,371,0
166,12559,2,75.60000000000001,460.61,268.105,536.21,9.018854553253389,15.516308908823035,31.219111915107884,34.36153745733947,9.884187165476211,310,319,4
167,12560,3,144.0,1268.61,703.4366666666666,2110.31,12.597201359042035,24.39925887665793,15.695324383621365,30.862764238429424,16.445451142249244,5,143,4
168,12561,1,238.85,238.85,238.85,238.85,26.12518316935315,9.796943688507431,12.685786058195522,32.4262089177308,18.965878166213106,302,302,4
169,12562,7,388.64,654.37,540.2485714285714,3781.74,6.016278221136302,27.28638140115397,36.16377646268649,9.333005441939427,21.20055847308382,8,198,4
170,12564,1,456.9,456.9,456.9,456.9,0.0,32.04202232435981,11.621799080761656,13.000656598818125,43.33552199606041,261,261,10
171,12565,1,131.17,131.17,131.17,131.17,3.842341998932683,58.54997331706945,15.742929023404745,13.493939162918354,8.370816497674774,288,288,3
172,12566,1,346.7,346.7,346.7,346.7,23.276608018459765,26.622440149985575,0.0,18.142486299394292,31.958465532160368,86,86,4
173,12567,9,286.34000000000003,1650.1,1012.7711111111112,9114.94,7.870375449536694,26.20796187358337,17.211523059943346,16.64629717803957,32.06384243889702,22,369,4
174,12569,32,49.75,324.98,127.03093750000001,4064.9900000000002,8.156477629711265,24.251474173368198,12.370510136556302,16.926240900961627,38.2952971594026,2,252,5
175,12571,2,248.35,271.26,259.805,519.61,37.13554396566656,47.36244491060603,9.75731798849137,5.744693135236043,0.0,39,121,3
176,12572,2,487.68,517.04,502.36,1004.72,8.424237598534914,15.407277649494382,15.012142686519628,22.692889561270803,38.463452504180275,8,51,4
177,12573,1,160.54000000000002,160.54000000000002,160.54000000000002,160.54000000000002,14.096175407998004,15.51638221004111,58.02292263610315,6.166687429924006,6.197832315933723,227,227,2
178,12574,1,218.45,218.45,218.45,218.45,0.0,6.86655985351339,44.815747310597395,22.72831311512932,25.589379720759897,315,315,2
179,12576,5,154.8,379.28,261.396,1306.98,19.613153988584372,47.708457665763824,11.714027758649713,15.470779966028555,5.493580620973542,35,304,3
180,12577,3,40.419999999999995,327.89,188.06666666666663,564.1999999999999,17.249202410492735,58.50053172633819,13.101736972704717,8.144275079758952,8.534207727756115,35,359,3
181,12578,2,1185.85,1586.41,1386.13,2772.26,7.173569578610953,25.95932560438054,21.73786008527339,20.894504844422958,24.234739887312156,21,330,0
182,12579,1,410.72,410.72,410.72,410.72,18.090183093104788,32.82528243085313,16.872808726139464,9.495520062329566,22.71620568757304,78,78,4
183,12580,1,415.7,415.7,415.7,415.7,17.993745489535723,46.69232619677652,13.519364926629782,8.37142169834015,13.423141688717823,246,246,3
184,12581,1,197.71,197.71,197.71,197.71,28.96161043953265,47.94901623590106,8.952506195943554,0.0,14.136867128622729,39,39,3
185,12582,2,205.16,306.2,255.68,511.36,19.876408010012515,15.7540675844806,19.1372027534418,13.943210262828535,31.289111389236545,238,288,4
186,12583,15,243.1,855.86,479.156,7187.34,20.00503663385898,20.826341873349527,15.877918673667866,28.91125228526826,14.379450533855362,2,373,5
187,12584,9,12.75,453.73,213.19444444444446,1918.75,0.0,2.0951140065146583,10.915960912052117,32.23973941368079,54.74918566775244,3,280,10
188,12585,2,777.25,1207.26,992.255,1984.51,20.251346680036885,30.434212979526432,9.334798010592035,8.062443625882459,31.917198703962185,234,351,0
189,12586,1,196.94000000000003,196.94000000000003,196.94000000000003,196.94000000000003,1.4623743272062555,0.0,39.78876815273688,47.01939677059003,11.729460749466842,17,17,9
190,12587,1,144.0,144.0,144.0,144.0,0.0,0.0,72.22222222222221,0.0,27.77777777777778,7,7,2
191,12588,1,214.89999999999998,214.89999999999998,214.89999999999998,214.89999999999998,4.746393671475105,16.19357840856212,0.0,16.123778501628667,62.936249418334114,39,39,10
