CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,LastPurchase,FirstPurchase,cluster
12501.0,1,2169.39,2169.39,2169.39,2169.39,0.0,0.0,0.0,0.0,0.0,336,336,3
12502.0,5,522.6,1092.35,744.774,3723.87,0.0,0.0,0.0,0.0,0.0,95,309,7
12504.0,2,32.65,449.4,241.02499999999998,482.04999999999995,0.0,0.0,0.0,0.0,0.0,18,30,8
12506.0,1,73.5,73.5,73.5,73.5,0.0,0.0,0.0,0.0,0.0,232,232,8
12507.0,3,46.75,811.9,434.93666666666667,1304.81,0.0,0.0,0.0,0.0,0.0,134,298,10
12508.0,2,123.08,275.19,199.135,398.27,0.0,0.0,0.0,0.0,0.0,26,29,8
12509.0,1,176.5,176.5,176.5,176.5,0.0,0.0,0.0,0.0,0.0,284,284,8
12510.0,2,301.52,681.05,491.28499999999997,982.5699999999999,0.0,0.0,0.0,0.0,0.0,142,325,0
12512.0,2,15.7,122.33,69.015,138.03,0.0,0.0,0.0,0.0,0.0,66,66,8
12513.0,1,586.79,586.79,586.79,586.79,0.0,0.0,0.0,0.0,0.0,112,112,7
12514.0,1,1017.6800000000001,1017.6800000000001,1017.6800000000001,1017.6800000000001,0.0,0.0,0.0,0.0,0.0,267,267,7
12515.0,1,383.7,383.7,383.7,383.7,0.0,0.0,0.0,0.0,0.0,353,353,0
12516.0,2,583.2,728.86,656.03,1312.06,0.0,0.0,0.0,0.0,0.0,77,180,7
12517.0,5,54.0,771.75,500.56800000000004,2502.84,0.0,0.0,0.0,0.0,0.0,28,190,10
12518.0,5,324.83,524.9,411.378,2056.89,0.0,0.0,0.0,0.0,0.0,0,110,0
12519.0,1,340.84000000000003,340.84000000000003,340.84000000000003,340.84000000000003,0.0,0.0,0.0,0.0,0.0,63,63,0
12520.0,5,246.54,935.67,516.5020000000001,2582.51,0.0,0.0,0.0,0.0,0.0,79,273,0
12521.0,1,599.68,599.68,599.68,599.68,0.0,0.0,0.0,0.0,0.0,142,142,7
12522.0,2,89.4,103.32,96.36,192.72,0.0,0.0,0.0,0.0,0.0,39,51,8
12523.0,11,102.95,243.22,158.68818181818182,1745.57,0.0,0.0,0.0,0.0,0.0,19,331,10
12524.0,8,289.1,1094.33,560.715,4485.72,0.0,0.0,0.0,0.0,0.0,9,333,10
12526.0,3,277.08,520.3,438.8866666666666,1316.6599999999999,0.0,0.0,0.0,0.0,0.0,0,94,0
12527.0,3,63.79,152.4,116.23666666666668,348.71000000000004,0.0,0.0,0.0,0.0,0.0,81,325,8
12528.0,6,234.0,493.53,321.41333333333336,1928.48,0.0,0.0,0.0,0.0,0.0,9,312,10
12530.0,4,387.40000000000003,419.83000000000004,410.37,1641.48,0.0,0.0,0.0,0.0,0.0,59,336,0
12531.0,1,125.22,125.22,125.22,125.22,0.0,0.0,0.0,0.0,0.0,14,14,8
12532.0,1,349.83000000000004,349.83000000000004,349.83000000000004,349.83000000000004,0.0,0.0,0.0,0.0,0.0,30,30,0
12534.0,1,1089.18,1089.18,1089.18,1089.18,0.0,0.0,0.0,0.0,0.0,130,130,7
12535.0,2,344.9,371.45,358.17499999999995,716.3499999999999,0.0,0.0,0.0,0.0,0.0,91,186,0
12536.0,2,4151.26,4161.06,4156.16,8312.32,0.0,0.0,0.0,0.0,0.0,43,59,1
12538.0,1,363.95,363.95,363.95,363.95,0.0,0.0,0.0,0.0,0.0,29,29,0
12539.0,4,1050.66,1715.85,1392.0875,5568.35,0.0,0.0,0.0,0.0,0.0,22,333,3
12540.0,17,277.48,1380.1100000000001,783.634705882353,13321.79,0.0,0.0,0.0,0.0,0.0,19,361,10
12541.0,3,223.74,445.03999999999996,327.06,981.18,0.0,0.0,0.0,0.0,0.0,29,280,0
12544.0,1,372.7,372.7,372.7,372.7,0.0,0.0,0.0,0.0,0.0,36,36,0
12545.0,2,372.24,628.15,500.195,1000.39,0.0,0.0,0.0,0.0,0.0,75,259,0
12546.0,2,401.3,760.2,580.75,1161.5,0.0,0.0,0.0,0.0,0.0,46,77,0
12547.0,2,48.4,159.4,103.9,207.8,0.0,0.0,0.0,0.0,0.0,197,280,8
12548.0,1,95.19999999999999,95.19999999999999,95.19999999999999,95.19999999999999,0.0,0.0,0.0,0.0,0.0,166,166,8
12550.0,1,964.83,964.83,964.83,964.83,0.0,0.0,0.0,0.0,0.0,79,79,7
12551.0,1,168.0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,357,357,8
12552.0,2,120.0,317.82,218.91,437.82,0.0,0.0,0.0,0.0,0.0,38,39,8
12553.0,10,6.3,664.01,365.225,3652.25,0.0,0.0,0.0,0.0,0.0,8,329,10
12556.0,2,290.81,312.9,301.855,603.71,0.0,0.0,0.0,0.0,0.0,50,151,0
12557.0,5,620.0,4146.34,2398.192,11990.960000000001,0.0,0.0,0.0,0.0,0.0,16,371,3
12559.0,2,75.60000000000001,460.61,268.105,536.21,0.0,0.0,0.0,0.0,0.0,310,319,8
12560.0,3,144.0,1268.61,703.4366666666666,2110.31,0.0,0.0,0.0,0.0,0.0,5,143,10
12561.0,1,238.85,238.85,238.85,238.85,0.0,0.0,0.0,0.0,0.0,302,302,8
12562.0,7,388.64,654.37,540.2485714285714,3781.74,0.0,0.0,0.0,0.0,0.0,8,198,0
12564.0,1,456.90000000000003,456.90000000000003,456.90000000000003,456.90000000000003,0.0,0.0,0.0,0.0,0.0,261,261,0
12565.0,1,131.17000000000002,131.17000000000002,131.17000000000002,131.17000000000002,0.0,0.0,0.0,0.0,0.0,288,288,8
12566.0,1,346.7,346.7,346.7,346.7,0.0,0.0,0.0,0.0,0.0,86,86,0
12567.0,10,111.0,1603.6,911.494,9114.94,0.0,0.0,0.0,0.0,0.0,22,369,10
12569.0,32,49.75,324.98,127.03093750000001,4064.9900000000002,0.0,0.0,0.0,0.0,0.0,2,252,6
12571.0,2,248.35,271.26,259.805,519.61,0.0,0.0,0.0,0.0,0.0,39,121,8
12572.0,2,487.68,517.04,502.36,1004.72,0.0,0.0,0.0,0.0,0.0,8,51,0
12573.0,1,160.54000000000002,160.54000000000002,160.54000000000002,160.54000000000002,0.0,0.0,0.0,0.0,0.0,227,227,8
12574.0,1,218.45000000000002,218.45000000000002,218.45000000000002,218.45000000000002,0.0,0.0,0.0,0.0,0.0,315,315,8
12576.0,5,154.8,379.28000000000003,261.396,1306.98,0.0,0.0,0.0,0.0,0.0,35,304,8
12577.0,3,134.02,327.89,219.26666666666665,657.8,0.0,0.0,0.0,0.0,0.0,35,359,8
12578.0,2,1185.85,1578.76,1382.3049999999998,2764.6099999999997,0.0,0.0,0.0,0.0,0.0,21,330,3
12579.0,1,410.72,410.72,410.72,410.72,0.0,0.0,0.0,0.0,0.0,78,78,0
12580.0,1,415.7,415.7,415.7,415.7,0.0,0.0,0.0,0.0,0.0,246,246,0
12581.0,1,197.71,197.71,197.71,197.71,0.0,0.0,0.0,0.0,0.0,39,39,8
12582.0,2,205.16,306.2,255.68,511.36,0.0,0.0,0.0,0.0,0.0,238,288,8
12583.0,15,243.1,855.86,483.21200000000005,7248.18,0.0,0.0,0.0,0.0,0.0,2,373,10
12584.0,9,12.75,446.68,221.65555555555557,1994.9,0.0,0.0,0.0,0.0,0.0,3,280,10
12585.0,2,777.25,1261.6,1019.425,2038.85,0.0,0.0,0.0,0.0,0.0,234,351,7
12586.0,1,196.94000000000003,196.94000000000003,196.94000000000003,196.94000000000003,0.0,0.0,0.0,0.0,0.0,17,17,8
12587.0,1,144.0,144.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,7,7,8
12588.0,1,214.89999999999998,214.89999999999998,214.89999999999998,214.89999999999998,0.0,0.0,0.0,0.0,0.0,39,39,8
12589.0,2,131.5,515.18,323.34,646.68,0.0,0.0,0.0,0.0,0.0,28,144,8
12590.0,2,523.0,9338.38,4930.69,9861.38,0.0,0.0,0.0,0.0,0.0,211,211,2
12591.0,1,452.84999999999997,452.84999999999997,452.84999999999997,452.84999999999997,0.0,0.0,0.0,0.0,0.0,317,317,0
12592.0,2,205.8,231.8,218.8,437.6,0.0,0.0,0.0,0.0,0.0,92,213,8
12593.0,3,85.8,236.0,139.36666666666667,418.1,0.0,0.0,0.0,0.0,0.0,108,218,8
12594.0,10,28.0,722.4,332.02200000000005,3320.2200000000003,0.0,0.0,0.0,0.0,0.0,37,322,10
12596.0,2,269.95,348.32,309.135,618.27,0.0,0.0,0.0,0.0,0.0,51,242,0
12597.0,4,205.96,2048.36,920.7825,3683.13,0.0,0.0,0.0,0.0,0.0,19,268,7
12598.0,8,36.0,720.86,375.335,3002.68,0.0,0.0,0.0,0.0,0.0,9,284,10
12599.0,7,78.6,201.86,147.51142857142855,1032.58,0.0,0.0,0.0,0.0,0.0,29,304,8
12600.0,10,76.5,427.94,258.104,2581.04,0.0,0.0,0.0,0.0,0.0,28,371,10
12601.0,5,68.1,144.26,113.91199999999999,569.56,0.0,0.0,0.0,0.0,0.0,189,332,8
12602.0,1,153.12,153.12,153.12,153.12,0.0,0.0,0.0,0.0,0.0,58,58,8
12603.0,1,739.1999999999999,739.1999999999999,739.1999999999999,739.1999999999999,0.0,0.0,0.0,0.0,0.0,21,21,7
12604.0,2,75.67999999999999,178.5,127.09,254.18,0.0,0.0,0.0,0.0,0.0,79,261,8
12609.0,3,287.93,512.8,375.6166666666666,1126.85,0.0,0.0,0.0,0.0,0.0,78,318,0
12610.0,5,160.0,946.75,412.34799999999996,2061.74,0.0,0.0,0.0,0.0,0.0,22,126,10
12611.0,1,1193.32,1193.32,1193.32,1193.32,0.0,0.0,0.0,0.0,0.0,52,52,3
12612.0,1,704.04,704.04,704.04,704.04,0.0,0.0,0.0,0.0,0.0,74,74,7
12613.0,5,18.0,1756.46,643.796,3218.98,0.0,0.0,0.0,0.0,0.0,57,262,10
12614.0,1,315.6,315.6,315.6,315.6,0.0,0.0,0.0,0.0,0.0,277,277,0
12615.0,4,422.85,656.95,572.7975,2291.19,0.0,0.0,0.0,0.0,0.0,2,168,0
12616.0,2,229.4,457.7,343.55,687.1,0.0,0.0,0.0,0.0,0.0,95,297,0
12617.0,1,355.53000000000003,355.53000000000003,355.53000000000003,355.53000000000003,0.0,0.0,0.0,0.0,0.0,29,29,0
12618.0,1,177.31,177.31,177.31,177.31,0.0,0.0,0.0,0.0,0.0,21,21,8
12619.0,8,199.8,688.0,405.97625,3247.81,0.0,0.0,0.0,0.0,0.0,16,253,10
12620.0,3,377.66,561.66,446.46999999999997,1339.4099999999999,0.0,0.0,0.0,0.0,0.0,14,204,0
12621.0,20,49.8,1209.8,681.1809999999999,13623.619999999999,0.0,0.0,0.0,0.0,0.0,1,365,6
12622.0,1,180.1,180.1,180.1,180.1,0.0,0.0,0.0,0.0,0.0,232,232,8
12623.0,1,305.1,305.1,305.1,305.1,0.0,0.0,0.0,0.0,0.0,276,276,0
12624.0,2,299.94,341.19,320.565,641.13,0.0,0.0,0.0,0.0,0.0,106,177,0
12625.0,2,967.2,1652.22,1309.71,2619.42,0.0,0.0,0.0,0.0,0.0,211,319,7
12626.0,9,132.8,1377.55,709.8166666666666,6388.349999999999,0.0,0.0,0.0,0.0,0.0,23,326,10
12627.0,7,72.0,1183.72,639.79,4478.53,0.0,0.0,0.0,0.0,0.0,10,140,10
12628.0,3,215.25,333.64,262.15333333333336,786.46,0.0,0.0,0.0,0.0,0.0,4,64,8
12630.0,2,569.09,701.79,635.44,1270.88,0.0,0.0,0.0,0.0,0.0,9,43,7
12631.0,1,640.5,640.5,640.5,640.5,0.0,0.0,0.0,0.0,0.0,57,57,7
12633.0,4,212.68,1012.8199999999999,535.1575,2140.63,0.0,0.0,0.0,0.0,0.0,58,287,0
12635.0,2,683.64,1005.54,844.5899999999999,1689.1799999999998,0.0,0.0,0.0,0.0,0.0,89,154,7
12637.0,8,4.63,1502.03,744.15625,5953.25,0.0,0.0,0.0,0.0,0.0,67,323,10
12638.0,1,671.69,671.69,671.69,671.69,0.0,0.0,0.0,0.0,0.0,33,33,7
12639.0,1,486.1,486.1,486.1,486.1,0.0,0.0,0.0,0.0,0.0,238,238,0
12640.0,3,77.76,764.59,391.5266666666667,1174.5800000000002,0.0,0.0,0.0,0.0,0.0,23,81,8
12641.0,1,185.9,185.9,185.9,185.9,0.0,0.0,0.0,0.0,0.0,115,115,8
12642.0,3,291.96000000000004,366.45,337.75333333333333,1013.26,0.0,0.0,0.0,0.0,0.0,25,107,0
12643.0,6,202.48000000000002,1202.22,557.44,3344.6400000000003,0.0,0.0,0.0,0.0,0.0,128,332,10
12644.0,1,477.90999999999997,477.90999999999997,477.90999999999997,477.90999999999997,0.0,0.0,0.0,0.0,0.0,129,129,0
12645.0,4,369.3,492.16,438.845,1755.38,0.0,0.0,0.0,0.0,0.0,33,316,0
12646.0,2,615.28,731.69,673.485,1346.97,0.0,0.0,0.0,0.0,0.0,4,49,7
12647.0,12,85.5,596.8,310.23499999999996,3722.8199999999997,0.0,0.0,0.0,0.0,0.0,22,369,10
12648.0,1,318.05,318.05,318.05,318.05,0.0,0.0,0.0,0.0,0.0,154,154,0
12649.0,3,15.3,375.0,207.83666666666667,623.51,0.0,0.0,0.0,0.0,0.0,107,212,8
12650.0,1,314.44,314.44,314.44,314.44,0.0,0.0,0.0,0.0,0.0,3,3,0
12651.0,1,114.0,114.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,334,334,8
12652.0,1,914.53,914.53,914.53,914.53,0.0,0.0,0.0,0.0,0.0,331,331,7
12653.0,2,779.1,1430.75,1104.925,2209.85,0.0,0.0,0.0,0.0,0.0,148,296,7
12654.0,5,48.1,171.23000000000002,120.396,601.98,0.0,0.0,0.0,0.0,0.0,10,295,8
12656.0,5,541.2,1161.07,806.2139999999999,4031.0699999999997,0.0,0.0,0.0,0.0,0.0,17,233,7
12657.0,3,42.5,618.44,384.02,1152.06,0.0,0.0,0.0,0.0,0.0,11,78,8
12658.0,1,686.05,686.05,686.05,686.05,0.0,0.0,0.0,0.0,0.0,18,18,7
12659.0,1,91.68,91.68,91.68,91.68,0.0,0.0,0.0,0.0,0.0,29,29,8
12660.0,1,245.10000000000002,245.10000000000002,245.10000000000002,245.10000000000002,0.0,0.0,0.0,0.0,0.0,11,11,8
12662.0,11,120.9,521.62,347.0072727272727,3817.08,0.0,0.0,0.0,0.0,0.0,0,373,10
12664.0,9,310.0,890.0,540.4311111111111,4863.88,0.0,0.0,0.0,0.0,0.0,8,322,10
12665.0,1,63.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,324,324,8
12667.0,1,620.13,620.13,620.13,620.13,0.0,0.0,0.0,0.0,0.0,58,58,7
